(40+0j)
(33.2-0.7j)
(15.4-0.6j)
(-7.6+0.5j)
(-28.2+2.4j)
(-39.1+4.1j)
(-36.8+4.7j)
(-22.3+3.3j)
(-0.1+0j)
(21.5-4.1j)
(36.1-7.7j)
(38.3-9j)
(27.9-7.2j)
(7.8-2.2j)
(-13.4+4.1j)
(-31.7+10.3j)
(-37.8+13.2j)
(-31.8+11.9j)
(-14.2+5.6j)
(5.7-2.4j)
(25.3-11.3j)
(35.6-16.8j)
(33.3-16.6j)
(20.9-11j)
(2.2-1.2j)
(-18.1+10.5j)
(-30.9+18.8j)
(-32.9+21j)
(-24+16j)
(-8.8+6.1j)
(10.3-7.5j)
(25.7-19.6j)
(31.3-24.9j)
(26-21.6j)
(13-11.3j)
(-3.4+3.1j)
(-20.9+19.8j)
(-27.4+26.9j)
(-26.3+26.9j)
(-15.5+16.6j)
(-0.7+0.8j)
(14.8-17.3j)
(22.3-27.1j)
(24.2-30.7j)
(18-23.9j)
(7-9.7j)
(-9.5+13.7j)
(-18.5+28.1j)
(-21.3+33.8j)
(-18.4+30.6j)
(-9.7+16.9j)
(4.4-8j)
(12-23.1j)
(16.9-34.3j)
(15.3-32.9j)
(8.5-19.3j)
(-0.9+2.2j)
(-7.6+19.4j)
(-12.6+34.2j)
(-13+37.8j)
(-8.2+25.7j)
(-3.3+11.1j)
(3.1-11.2j)
(8.1-32.2j)
(9-38.9j)
(7.3-35.1j)
(3.7-19.9j)
(-0.4+2.4j)
(-3.2+22.6j)
(-4.8+39.4j)
(-3.6+35.9j)
(-1.7+21.9j)
(-0.1+1.2j)
(0.9-24.5j)
(0.6-35.4j)
(-0.2-39.3j)
(-0.7-28.1j)
(-0.4-7.9j)
(1.1+16.3j)
(2.8+30.9j)
(4.4+39.5j)
(4.6+35.3j)
(1.8+11.9j)
(0.1+0.7j)
(-4.6-23.2j)
(-8.2-37.5j)
(-8.4-34.9j)
(-7-26.7j)
(-0.4-1.3j)
(7.2+23.3j)
(10.2+30.7j)
(13.2+37.2j)
(12.1+31.9j)
(1.3+3.2j)
(-2.3-5.3j)
(-11-24.2j)
(-17.2-35.9j)
(-15.6-31j)
(-11.7-22j)
(2.4+4.3j)
(10.5+18j)
(20.4+33.2j)
(20.5+31.8j)
(11.3+16.8j)
(2.8+4j)
(-11.4-15.4j)
(-23.5-30.5j)
(-24.9-31j)
(-22.5-26.9j)
(-8.8-10j)
(8+8.7j)
(24.5+25.7j)
(28.1+28.3j)
(22.4+21.6j)
(14+13j)
(-3-2.6j)
(-21.3-18.1j)
(-28.3-23j)
(-31.2-24.3j)
(-15-11.2j)
